Spark Jolt,Red,Instant,{R},Spark Jolt deals 1 damage to target creature or player. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.),,,1,1,1,1,http://mtgimage.com/card/spark jolt.jpg
Spark Mage,Red,Creature  Dwarf Wizard,{R},"Whenever Spark Mage deals combat damage to a player, you may have Spark Mage deal 1 damage to target creature that player controls.",1,1,0,0,1,1,http://mtgimage.com/card/spark mage.jpg
Spark Spray,Red,Instant,{R},"Spark Spray deals 1 damage to target creature or player.
Cycling {R} ({R}, Discard this card: Draw a card.)",,,0,0,1,1,http://mtgimage.com/card/spark spray.jpg
Sparkmage Apprentice,Red,Creature  Human Wizard,{1}{R},"When Sparkmage Apprentice enters the battlefield, it deals 1 damage to target creature or player.",1,1,1,0,1,1,http://mtgimage.com/card/sparkmage apprentice.jpg
Sparksmith,Red,Creature  Goblin,{1}{R},"{T}: Sparksmith deals X damage to target creature and X damage to you, where X is the number of Goblins on the battlefield.",1,1,0,0,1,1,http://mtgimage.com/card/sparksmith.jpg
Sparkspitter,Red,Creature  Elemental Spellshaper,{2}{R},"{R}, {T}, Discard a card: Put a 3/1 red Elemental creature token named Spark Elemental onto the battlefield. It has trample, haste, and ""At the beginning of the end step, sacrifice Spark Elemental.""",1,3,1,0,1,1,http://mtgimage.com/card/sparkspitter.jpg
Spawn of Thraxes,Red,Creature  Dragon,{5}{R}{R},"Flying
When Spawn of Thraxes enters the battlefield, it deals damage to target creature or player equal to the number of Mountains you control.",5,5,1,1,1,1,http://mtgimage.com/card/spawn of thraxes.jpg
Spawning Breath,Red,Instant,{1}{R},"Spawning Breath deals 1 damage to target creature or player. Put a 0/1 colorless Eldrazi Spawn creature token onto the battlefield. It has ""Sacrifice this creature: Add {1} to your mana pool.""",,,1,0,1,1,http://mtgimage.com/card/spawning breath.jpg
Spearpoint Oread,Red,Enchantment Creature  Nymph,{2}{R},"Bestow {5}{R} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)
First strike
Enchanted creature gets +2/+2 and has first strike.",2,2,1,1,1,1,http://mtgimage.com/card/spearpoint oread.jpg
Spellgorger Barbarian,Red,Creature  Human Nightmare Barbarian,{3}{R},"When Spellgorger Barbarian enters the battlefield, discard a card at random.
When Spellgorger Barbarian leaves the battlefield, draw a card.",3,1,0,0,1,1,http://mtgimage.com/card/spellgorger barbarian.jpg
Spellshock,Red,Enchantment,{2}{R},"Whenever a player casts a spell, Spellshock deals 2 damage to that player.",,,0,0,1,1,http://mtgimage.com/card/spellshock.jpg
Spikeshot Elder,Red,Creature  Goblin Shaman,{R},{1}{R}{R}: Spikeshot Elder deals damage equal to its power to target creature or player.,1,1,1,0,1,1,http://mtgimage.com/card/spikeshot elder.jpg
Spikeshot Goblin,Red,Creature  Goblin Shaman,{2}{R},"{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.",1,2,1,0,1,1,http://mtgimage.com/card/spikeshot goblin.jpg
Spinal Villain,Red,Creature  Beast,{2}{R},{T}: Destroy target blue creature.,1,2,0,0,1,1,http://mtgimage.com/card/spinal villain.jpg
Spiraling Duelist,Red,Creature  Human Berserker,{2}{R}{R},Metalcraft  Spiraling Duelist has double strike as long as you control three or more artifacts.,3,1,1,0,1,1,http://mtgimage.com/card/spiraling duelist.jpg
Spiraling Embers,Red,Sorcery  Arcane,{3}{R},Spiraling Embers deals damage to target creature or player equal to the number of cards in your hand.,,,1,0,1,1,http://mtgimage.com/card/spiraling embers.jpg
Spire Barrage,Red,Sorcery,{4}{R},Spire Barrage deals damage to target creature or player equal to the number of Mountains you control.,,,1,0,1,1,http://mtgimage.com/card/spire barrage.jpg
Spite of Mogis,Red,Sorcery,{R},Spite of Mogis deals damage to target creature equal to the number of instant and sorcery cards in your graveyard. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.),,,1,1,1,1,http://mtgimage.com/card/spite of mogis.jpg
Spitebellows,Red,Creature  Elemental,{5}{R},"When Spitebellows leaves the battlefield, it deals 6 damage to target creature.
Evoke {1}{R}{R} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",6,1,1,0,1,1,http://mtgimage.com/card/spitebellows.jpg
Spitfire Handler,Red,Creature  Goblin,{1}{R},"Spitfire Handler can't block creatures with power greater than Spitfire Handler's power.
{R}: Spitfire Handler gets +1/+0 until end of turn.",1,1,0,0,1,1,http://mtgimage.com/card/spitfire handler.jpg
Spitting Drake,Red,Creature  Drake,{3}{R},"Flying
{R}: Spitting Drake gets +1/+0 until end of turn. Activate this ability only once each turn.",2,2,0,0,1,1,http://mtgimage.com/card/spitting drake.jpg
Spitting Earth,Red,Sorcery,{1}{R},Spitting Earth deals damage to target creature equal to the number of Mountains you control.,,,1,0,1,1,http://mtgimage.com/card/spitting earth.jpg
Spitting Hydra,Red,Creature  Hydra,{3}{R}{R},"Spitting Hydra enters the battlefield with four +1/+1 counters on it.
{1}{R}, Remove a +1/+1 counter from Spitting Hydra: Spitting Hydra deals 1 damage to target creature.",0,0,0,0,1,1,http://mtgimage.com/card/spitting hydra.jpg
Splatter Thug,Red,Creature  Human Warrior,{2}{R},"First strike
Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)",2,2,1,0,1,1,http://mtgimage.com/card/splatter thug.jpg
Splinter Twin,Red,Enchantment  Aura,{2}{R}{R},"Enchant creature
Enchanted creature has ""{T}: Put a token that's a copy of this creature onto the battlefield. That token has haste. Exile it at the beginning of the next end step.""",,,1,0,1,1,http://mtgimage.com/card/splinter twin.jpg
Spur Grappler,Red,Creature  Beast,{2}{R},Spur Grappler gets +2/+1 as long as you control no untapped lands.,2,1,0,0,1,1,http://mtgimage.com/card/spur grappler.jpg
Spurred Wolverine,Red,Creature  Wolverine Beast,{4}{R},Tap two untapped Beasts you control: Target creature gains first strike until end of turn.,3,2,0,0,1,1,http://mtgimage.com/card/spurred wolverine.jpg
Squealing Devil,Red,Creature  Devil,{1}{R},"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
When Squealing Devil enters the battlefield, you may pay {X}. If you do, target creature gets +X/+0 until end of turn.
When Squealing Devil enters the battlefield, sacrifice it unless {B} was spent to cast it.",2,1,1,0,1,1,http://mtgimage.com/card/squealing devil.jpg
"Squee, Goblin Nabob",Red,Legendary Creature  Goblin,{2}{R},"At the beginning of your upkeep, you may return Squee, Goblin Nabob from your graveyard to your hand.",1,1,1,0,1,1,"http://mtgimage.com/card/squee, goblin nabob.jpg"
Staggershock,Red,Instant,{2}{R},"Staggershock deals 2 damage to target creature or player.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",,,1,0,1,1,http://mtgimage.com/card/staggershock.jpg
Stalking Vengeance,Red,Creature  Avatar,{5}{R}{R},"Haste
Whenever another creature you control dies, it deals damage equal to its power to target player.",5,5,1,0,1,1,http://mtgimage.com/card/stalking vengeance.jpg
Stalking Yeti,Red,Snow Creature  Yeti,{2}{R}{R},"When Stalking Yeti enters the battlefield, if it's on the battlefield, it deals damage equal to its power to target creature an opponent controls and that creature deals damage equal to its power to Stalking Yeti.
{2}{S}: Return Stalking Yeti to its owner's hand. Activate this ability only any time you could cast a sorcery. ({S} can be paid with one mana from a snow permanent.)",3,3,1,0,1,1,http://mtgimage.com/card/stalking yeti.jpg
Stand or Fall,Red,Enchantment,{3}{R},"At the beginning of combat on your turn, separate all creatures defending player controls into two piles. Only creatures in the pile of that player's choice can block this turn.",,,0,0,1,1,http://mtgimage.com/card/stand or fall.jpg
Starfall,Red,Instant,{4}{R},"Starfall deals 3 damage to target creature. If that creature is an enchantment, Starfall deals 3 damage to that creature's controller.",,,1,1,1,1,http://mtgimage.com/card/starfall.jpg
Starke of Rath,Red,Legendary Creature  Human Rogue,{1}{R}{R},{T}: Destroy target artifact or creature. That permanent's controller gains control of Starke of Rath. (This effect lasts indefinitely.),2,2,0,0,1,1,http://mtgimage.com/card/starke of rath.jpg
Starstorm,Red,Instant,{X}{R}{R},"Starstorm deals X damage to each creature.
Cycling {3} ({3}, Discard this card: Draw a card.)",,,0,0,1,1,http://mtgimage.com/card/starstorm.jpg
Steam Blast,Red,Sorcery,{2}{R},Steam Blast deals 2 damage to each creature and each player.,,,0,0,1,1,http://mtgimage.com/card/steam blast.jpg
Steam Vines,Red,Enchantment  Aura,{1}{R}{R},"Enchant land
When enchanted land becomes tapped, destroy it and Steam Vines deals 1 damage to that land's controller. That player attaches Steam Vines to a land of his or her choice.",,,0,0,1,1,http://mtgimage.com/card/steam vines.jpg
Steamflogger Boss,Red,Creature  Goblin Rigger,{3}{R},"Other Rigger creatures you control get +1/+0 and have haste.
If a Rigger you control would assemble a Contraption, it assembles two Contraptions instead.",3,3,1,0,1,1,http://mtgimage.com/card/steamflogger boss.jpg
Stigma Lasher,Red,Creature  Elemental Shaman,{R}{R},"Wither (This deals damage to creatures in the form of -1/-1 counters.)
Whenever Stigma Lasher deals damage to a player, that player can't gain life for the rest of the game.",2,2,1,0,1,1,http://mtgimage.com/card/stigma lasher.jpg
Stingmoggie,Red,Creature  Elemental,{3}{R},"Stingmoggie enters the battlefield with two +1/+1 counters on it.
{3}{R}, Remove a +1/+1 counter from Stingmoggie: Destroy target artifact or land.",0,0,1,0,1,1,http://mtgimage.com/card/stingmoggie.jpg
Stingscourger,Red,Creature  Goblin Warrior,{1}{R},"Echo {3}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Stingscourger enters the battlefield, return target creature an opponent controls to its owner's hand.",2,2,1,0,1,1,http://mtgimage.com/card/stingscourger.jpg
Stinkdrinker Daredevil,Red,Creature  Goblin Rogue,{2}{R},Giant spells you cast cost {2} less to cast.,1,3,1,0,1,1,http://mtgimage.com/card/stinkdrinker daredevil.jpg
Stoke the Flames,Red,Instant,{2}{R}{R},"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Stoke the Flames deals 4 damage to target creature or player.",,,1,1,1,1,http://mtgimage.com/card/stoke the flames.jpg
Stomping Slabs,Red,Sorcery,{2}{R},"Reveal the top seven cards of your library, then put those cards on the bottom of your library in any order. If a card named Stomping Slabs was revealed this way, Stomping Slabs deals 7 damage to target creature or player.",,,1,0,1,1,http://mtgimage.com/card/stomping slabs.jpg
Stone Giant,Red,Creature  Giant,{2}{R}{R},{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.,3,4,1,0,1,1,http://mtgimage.com/card/stone giant.jpg
Stone Idol Trap,Red,Instant  Trap,{5}{R},"Stone Idol Trap costs {1} less to cast for each attacking creature.
Put a 6/12 colorless Construct artifact creature token with trample onto the battlefield. Exile it at the beginning of your next end step.",,,1,0,1,1,http://mtgimage.com/card/stone idol trap.jpg
Stone Rain,Red,Sorcery,{2}{R},Destroy target land.,,,1,0,1,1,http://mtgimage.com/card/stone rain.jpg
Stone Spirit,Red,Creature  Elemental Spirit,{4}{R},Stone Spirit can't be blocked by creatures with flying.,4,3,0,0,1,1,http://mtgimage.com/card/stone spirit.jpg
Stonehands,Red,Enchantment  Aura,{2}{R},"Enchant creature
Enchanted creature gets +0/+2.
{R}: Enchanted creature gets +1/+0 until end of turn.",,,0,0,1,1,http://mtgimage.com/card/stonehands.jpg
Stoneshaker Shaman,Red,Creature  Human Shaman,{2}{R},"At the beginning of each player's end step, that player sacrifices an untapped land.",1,1,1,0,1,1,http://mtgimage.com/card/stoneshaker shaman.jpg
Stoneshock Giant,Red,Creature  Giant,{3}{R}{R},"{6}{R}{R}: Monstrosity 3. (If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)
When Stoneshock Giant becomes monstrous, creatures without flying your opponents control can't block this turn.",5,4,1,1,1,1,http://mtgimage.com/card/stoneshock giant.jpg
Stonewright,Red,Creature  Human Shaman,{R},"Soulbond (You may pair this creature with another unpaired creature when either enters the battlefield. They remain paired for as long as you control both of them.)
As long as Stonewright is paired with another creature, each of those creatures has ""{R}: This creature gets +1/+0 until end of turn.""",1,1,1,0,1,1,http://mtgimage.com/card/stonewright.jpg
Storm Entity,Red,Creature  Elemental,{1}{R},"Haste
Storm Entity enters the battlefield with a +1/+1 counter on it for each other spell cast this turn.",1,1,1,0,1,1,http://mtgimage.com/card/storm entity.jpg
Storm Shaman,Red,Creature  Human Cleric Shaman,{2}{R},{R}: Storm Shaman gets +1/+0 until end of turn.,0,4,0,0,1,1,http://mtgimage.com/card/storm shaman.jpg
Storm World,Red,World Enchantment,{R},"At the beginning of each player's upkeep, Storm World deals X damage to that player, where X is 4 minus the number of cards in his or her hand.",,,0,0,1,1,http://mtgimage.com/card/storm world.jpg
Stormblood Berserker,Red,Creature  Human Berserker,{1}{R},"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Stormblood Berserker can't be blocked except by two or more creatures.",1,1,1,0,1,1,http://mtgimage.com/card/stormblood berserker.jpg
Stormbreath Dragon,Red,Creature  Dragon,{3}{R}{R},"Flying, haste, protection from white
{5}{R}{R}: Monstrosity 3. (If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)
When Stormbreath Dragon becomes monstrous, it deals damage to each opponent equal to the number of cards in that player's hand.",4,4,1,1,1,1,http://mtgimage.com/card/stormbreath dragon.jpg
Stormcaller of Keranos,Red,Creature  Human Shaman,{2}{R},"Haste
{1}{U}: Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)",2,2,1,1,1,1,http://mtgimage.com/card/stormcaller of keranos.jpg
Stormscale Anarch,Red,Creature  Viashino Shaman,{2}{R}{R},"{2}{R}, Discard a card at random: Stormscale Anarch deals 2 damage to target creature or player. If the discarded card was multicolored, Stormscale Anarch deals 4 damage to that creature or player instead.",2,2,1,0,1,1,http://mtgimage.com/card/stormscale anarch.jpg
Strafe,Red,Sorcery,{R},Strafe deals 3 damage to target nonred creature.,,,0,0,1,1,http://mtgimage.com/card/strafe.jpg
Strange Inversion,Red,Instant  Arcane,{2}{R},"Switch target creature's power and toughness until end of turn.
Splice onto Arcane {1}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)",,,1,0,1,1,http://mtgimage.com/card/strange inversion.jpg
Stranglehold,Red,Enchantment,{3}{R},"Your opponents can't search libraries.
If an opponent would begin an extra turn, that player skips that turn instead.",,,0,0,1,1,http://mtgimage.com/card/stranglehold.jpg
"Strategy, Schmategy",Red,Sorcery,{1}{R},"Roll a six-sided die for Strategy, Schmategy. On a 1, Strategy, Schmategy has no effect. Otherwise, it has one of the following effects.
2 Destroy all artifacts.
3 Destroy all lands.
4 Strategy, Schmategy deals 3 damage to each creature and player.
5 Each player discards his or her hand and draws seven cards. 
6 Roll the die two more times.",,,0,0,0,0,"http://mtgimage.com/card/strategy, schmategy.jpg"
